timeSpread,TOF,spatialSpread,E1,E2
5214.30000001,134.456,33.7,1.83,2.88
5214.4,159.894,31.9,0.85,2.72
5214.59999999,171.346,29.9,0.75,2.35
5214.70000001,148.277,31.1,1.48,2.4
5214.8,149.422,34.1,0.96,3.14
5214.8,134.329,37.8,1.16,3.94
5214.9,137.903,32.8,1.73,2.75
5214.90000003,218.575,21.5,0.64,1.16
5215.09999999,167.756,27.6,1.13,1.91
5215.20000001,130.556,35.2,1.96,3.03
5215.3,132.326,34.5,1.9,2.96
5215.4,155.719,33,0.89,2.88
5215.4,146.977,34.4,0.99,3.25
5215.70000001,136.99,37.1,1.12,3.78
5216.09999998,133.747,33.7,1.85,2.91
5216.50000002,148.551,34.3,0.97,3.18
5216.59999998,256.738,18.2,0.36,1
5216.90000002,156.723,32.8,0.88,2.84
5217.40000002,242.308,19.8,0.4,1.13
5217.7,131.922,34.4,1.91,2.98
5218.10000001,145.323,34.9,1.01,3.33
5218.3,144.576,31.4,1.56,2.52
5219.10000001,132.718,34.6,1.89,2.94
5219.2,135.307,38.3,1.14,3.89
5219.49999998,226.867,22,0.45,1.3
5219.89999999,133.797,39,1.16,3.99
5219.90000001,174.883,26.1,1.03,1.77
5220.90000001,178.703,26.7,0.99,1.69
5220.90000001,165.026,27.9,1.17,1.97
5221.39999998,166.359,27.7,1.15,1.94
5221.40000001,157.767,32.5,0.87,2.8
5221.90000001,159.204,29.4,1.27,2.1
5222,132.442,34.8,1.9,2.95
5222.29999999,149.47,30.4,1.45,2.37
5222.40000001,212.16,21.8,0.68,1.23
5222.60000002,131.522,34.3,1.92,3
5222.90000001,137.446,32.7,1.74,2.77
5223.09999999,149.242,31,1.46,2.37
5223.19999999,150.461,30.3,1.43,2.34
5223.40000001,160.195,28.9,1.25,2.08
5223.40000001,135.097,38.7,1.14,3.91
5223.5,135.903,33.6,1.79,2.82
5223.59999999,163.076,31.4,0.82,2.61
5223.59999999,136.868,37.5,1.12,3.79
5224.19999999,149.076,30.6,1.46,2.38
5224.5,137.725,33.3,1.74,2.75
5224.69999999,180.526,26.6,0.69,2.09
5224.69999999,154.715,33.3,0.9,2.92
5225.19999998,183.47,26.2,0.67,2.02
5225.49999999,216.773,21.4,0.65,1.18
5225.49999999,163.203,28.4,1.2,2.01
5225.49999999,139.09,36.7,1.09,3.66
5225.80000001,155.743,29.8,1.33,2.19
5225.99999999,147.33,31.1,1.5,2.43
5226.20000001,136.867,32.3,1.75,2.8
5226.49999999,147.681,34.5,0.98,3.22
5227.50000002,132.078,34,1.9,2.98
5228.89999999,238.554,20.7,0.41,1.17
5229.39999999,135.174,33.6,1.81,2.85
5230.29999999,141.406,35.8,1.06,3.53
5230.7,246.163,18.9,0.39,1.09
5230.89999999,132.169,34.9,1.91,2.96
5231.50000001,138.962,37,1.09,3.67
5231.79999999,137.561,37.3,1.11,3.75
5231.90000001,170.015,30.2,0.76,2.39
5232.19999999,131.214,35.1,1.94,3
5232.29999999,145.469,31.3,1.54,2.49
5232.29999999,138.363,33,1.72,2.73
5232.50000001,131.793,34.1,1.91,2.99
5232.80000002,215.401,21.7,0.5,1.44
5233.1,176.473,25.9,1.01,1.74
5233.20000002,136.645,33.5,1.77,2.79
5233.29999999,176.963,28.4,0.71,2.19
5233.40000001,201.878,21.6,0.75,1.36
5233.40000001,159.481,28.8,1.26,2.1
5233.6,151.491,30.2,1.41,2.31
5233.69999999,138.829,33.1,1.71,2.71
5234.1,189.066,24.2,0.87,1.53
5234.40000001,140.655,36,1.07,3.57
5234.69999999,200.457,21.4,0.76,1.38
5234.9,160.401,29.3,1.25,2.07
5236,136.563,32.5,1.76,2.81
5236.09999999,173.856,29.5,0.73,2.28
5236.59999999,138.395,32.1,1.71,2.74
5236.9,142.154,35.7,1.05,3.49
5236.99999999,155.298,30,1.34,2.2
5237.4,156.886,29.7,1.31,2.16
5237.9,203.277,21.7,0.74,1.34
5238.09999999,150.227,30.9,1.44,2.34
5238.8,156.405,29.9,1.32,2.17
5239.09999998,220.357,21.6,0.63,1.14
5239.7,189.828,25.3,0.63,1.88
5240.09999998,196.512,24.6,0.59,1.75
5240.2,146.4,31.3,1.52,2.46
5240.99999998,139.8,36.4,1.08,3.62
5241.40000002,161.624,29.2,1.23,2.04
5241.7,131.882,35.1,1.92,2.97
5242.1,166.617,28.2,1.15,1.93
5242.29999999,186.564,25.7,0.65,1.95
5242.39999999,142.932,35.5,1.04,3.45
5242.6,175.258,29.2,0.72,2.24
5243.2,150.057,30.6,1.44,2.35
5243.39999998,143.722,35.3,1.03,3.41
5243.49999995,267.811,18.5,0.33,0.92
5244,136.996,32.5,1.75,2.79
5244.09999997,259.747,18.9,0.35,0.98
5244.1,150.652,30.7,1.43,2.33
5244.6,253.088,18.3,0.37,1.03
5244.80000001,144.507,35.1,1.02,3.37
5244.90000001,138.496,33.2,1.72,2.72
5245.79999998,141.272,36.2,1.06,3.54
5246,178.715,27.5,0.7,2.14
5246,151.079,34,0.94,3.07
5246.5,137.451,37.5,1.11,3.76
5246.60000002,133.128,34.7,1.88,2.92
5246.9,137.625,32.2,1.73,2.77
5246.9,139.688,36.8,1.08,3.63
5247.10000002,134.982,39,1.14,3.92
5247.69999998,229.471,21.9,0.44,1.27
5247.80000001,132.758,33.9,1.88,2.95
5248.59999999,180.272,27.1,0.69,2.1
5249.09999999,153.753,33.5,0.91,2.96
5249.19999998,158.031,29.6,1.29,2.13
5249.19999998,137.417,33.5,1.75,2.76
5249.20000001,134.763,38.2,1.15,3.92
5249.39999997,272.149,18.3,0.32,0.89
5249.4,132.601,34.4,1.89,2.95
5249.60000001,161.925,31.7,0.83,2.65
5249.8,176.725,28.8,0.71,2.2
5249.99999999,132.194,34.2,1.9,2.97
5250.20000001,138.026,37.6,1.1,3.73
5250.7,138.263,37.1,1.1,3.71
5250.8,172.462,29.9,0.74,2.32
5251.2,200.859,22,0.76,1.37
5251.30000003,166.439,30.8,0.79,2.5
5251.50000001,217.69,21.6,0.49,1.41
5252.50000001,198.2,24.6,0.58,1.72
5252.7,181.864,26.6,0.68,2.06
5253.1,136.76,37.7,1.12,3.8
5253.29999999,170.013,27.5,1.1,1.86
5253.79999999,175.823,26.3,1.02,1.75
5254.39999998,136.304,38.7,1.12,3.84
5254.6,249.6,18.6,0.38,1.06
5254.69999999,133.01,34.5,1.88,2.93
5255.30000002,139.995,32,1.67,2.68
5256,129.638,35.3,1.99,3.07
5256.19999999,188.594,25.2,0.88,1.53
5256.29999999,140.806,31.9,1.65,2.65
5256.69999999,168.736,30.6,0.77,2.43
5257.30000001,139.62,33,1.69,2.68
5257.30000004,282.839,16.6,0.37,0.71
5257.5,150.181,34.2,0.95,3.11
5258.30000001,144.744,31.8,1.56,2.51
5258.4,160.684,28.6,1.24,2.07
5258.60000002,145.105,31.5,1.55,2.5
5259.70000001,144.378,35.3,1.02,3.38
5259.99999999,150.931,34.2,0.94,3.08
5260.29999997,132.851,34.9,1.89,2.93
5260.60000001,183.201,26.7,0.67,2.03
5260.70000001,160.803,32,0.84,2.69
5260.70000001,133.423,34.6,1.87,2.91
5260.8,157.599,32.8,0.87,2.81
5260.99999999,151.253,30.9,1.42,2.31
5261.00000002,162.903,29.1,1.21,2.01
5261.49999999,245.507,19.7,0.39,1.1
5261.70000001,138.375,36.8,1.1,3.7
5262.3,138.137,37.3,1.1,3.72
5262.80000003,151.059,30.4,1.42,2.32
5262.89999999,232.177,21.8,0.43,1.24
5262.90000002,159.718,32.3,0.85,2.73
5263.39999999,138.184,33.4,1.73,2.73
5263.89999999,198.901,23.1,0.78,1.39
5263.90000002,137.317,32.4,1.74,2.78
5264.7,165.814,28,1.16,1.95
5265.6,132.483,34.1,1.89,2.96
5265.7,156.558,33.1,0.88,2.85
5265.80000002,183.685,25.6,0.93,1.61
5265.89999998,145.176,35.2,1.01,3.34
5266.39999998,173.88,27.4,1.05,1.78
5266.40000001,136.079,37.8,1.13,3.84
5266.5,179.708,26.8,0.98,1.67
5266.6,145.642,31.7,1.54,2.48
5266.6,151.843,34,0.93,3.04
5266.6,134.226,38,1.16,3.95
5266.69999999,178.468,27.9,0.7,2.15
5266.79999999,146.842,34.7,0.99,3.26
5267,260.606,18,0.44,0.83
5267.59999997,280.031,17.5,0.38,0.72
5268.1,139.554,37,1.08,3.64
5268.5,149.28,34.4,0.96,3.15
5268.79999998,165.213,31.2,0.8,2.54
5268.9,142.033,35.9,1.05,3.5
5269.09999999,179.1,25.9,0.98,1.69
5269.09999999,137.772,32.5,1.73,2.76
5269.19999999,139.147,32.9,1.7,2.7
5269.29999998,133.45,33.9,1.86,2.92
5269.50000003,139.282,33.2,1.7,2.69
5269.59999999,155.537,33.4,0.89,2.89
5269.9,210.265,23.2,0.52,1.52
5270.09999999,158.638,32.6,0.86,2.77
5271.00000002,191.351,25.3,0.62,1.85
5271.09999999,138.848,37.1,1.09,3.68
5271.49999999,139.195,32.1,1.69,2.71
5271.9,146.003,35,1,3.3
5273.59999998,136.988,38.6,1.11,3.8
5274.3,168.826,28.2,1.12,1.88
5274.30000002,164.039,31.5,0.81,2.58
5274.39999999,151.665,30.6,1.41,2.3
5274.40000002,213.842,21.9,0.67,1.21
5274.8,138.609,37.8,1.09,3.7
5275.49999998,190.598,24.9,0.86,1.5
5275.7,184.84,26.2,0.66,1.99
5275.79999999,140.537,36.3,1.07,3.58
5276.09999997,154.209,30.2,1.36,2.23
5276.2,148.395,34.6,0.97,3.19
5276.39999999,134.153,33.8,1.84,2.89
5276.40000001,132.56,35.1,1.9,2.94
5276.80000002,152.791,33.8,0.92,3
5276.89999998,133.826,34.7,1.86,2.89
5276.99999998,142.808,35.7,1.04,3.46
5277.00000001,138.678,32.7,1.71,2.72
5277.39999998,178.028,27.1,1,1.7
5277.49999998,146.009,31.5,1.53,2.47
5277.50000001,150.823,31,1.43,2.32
5277.6,263.687,18.7,0.34,0.95
5277.6,192.909,25.2,0.61,1.82
5277.99999998,167.431,28.3,1.14,1.91
5278.19999999,199.937,24.6,0.57,1.69
5278.5,168.558,27.7,1.12,1.89
5278.89999998,136.652,38,1.12,3.81
5280.19999999,204.758,21.8,0.73,1.32
5280.4,152.08,30.4,1.4,2.29
5282.00000002,153.144,30.3,1.38,2.26
5282.10000002,162.868,31.8,0.82,2.62
5282.3,139.44,37.3,1.08,3.65
5282.4,138.215,32.6,1.72,2.74
5284.59999998,197.971,23.5,0.79,1.4
5284.59999998,171.13,30.2,0.75,2.36
5285.7,180.018,27.5,0.69,2.11
5285.99999998,138.963,33.4,1.71,2.7
5286.10000001,207.857,23.8,0.53,1.56
5286.2,176.486,29.2,0.71,2.21
5286.40000002,146.933,31.3,1.51,2.44
5286.49999998,132.876,34.2,1.88,2.94
5286.79999999,175.026,29.6,0.72,2.25
5287.00000001,157.54,29.9,1.3,2.14
5287.00000001,137.681,38.4,1.1,3.76
5287.1,143.581,35.6,1.03,3.42
5287.89999998,276.821,18,0.31,0.86
5288.00000001,133.543,34.9,1.87,2.9
5288.09999997,162.152,28.9,1.22,2.03
5288.29999999,188.011,25.8,0.64,1.92
5288.29999999,163.942,28.4,1.19,1.99
5288.30000002,298.438,15.6,0.33,0.64
5288.80000002,152.276,30.7,1.4,2.28
5288.90000001,138.722,37.5,1.09,3.69
5289.1,138.082,32.3,1.72,2.75
5289.69999999,140.427,32.9,1.67,2.65
5290,181.314,27.6,0.68,2.08
5290,141.033,36.7,1.06,3.56
5290.30000001,167.168,27.9,1.14,1.92
5290.40000001,134.125,34.6,1.85,2.88
5291,178.222,28.3,0.7,2.16
5291.29999998,146.558,31.6,1.52,2.45
5291.30000001,181.855,25.7,0.95,1.64
5291.5,165.278,28.3,1.17,1.96
5292.10000002,133.17,34,1.87,2.93
5292.19999999,151.84,30.9,1.41,2.29
5292.60000002,133.705,34.5,1.86,2.9
5293.29999998,161.414,28.8,1.23,2.05
5293.4,130.281,35.3,1.97,3.04
5293.59999999,140.099,33.1,1.68,2.66
5293.70000001,218.003,20.7,0.64,1.17
5294.9,130.948,35.3,1.95,3.01
5295.20000001,177.44,26.1,1,1.72
5295.8,139.944,32.8,1.68,2.67
5295.89999999,162.365,29.3,1.22,2.02
5296.7,134.883,33.8,1.82,2.86
5297.00000001,181.571,27.1,0.68,2.07
5297.60000001,136.758,39.1,1.11,3.82
5297.79999999,182.902,27.2,0.67,2.04
5298.00000001,163.637,29.2,1.2,1.99
5298.00000001,140.172,37.1,1.07,3.61
5298.1,158.228,30,1.29,2.12
5298.49999998,224.344,22.1,0.46,1.33
5299.30000002,212.811,22.5,0.51,1.48
5299.69999999,134.66,39.8,1.14,3.95
5299.89999998,148.849,31.2,1.47,2.38
5300.00000001,157.079,30.1,1.31,2.15
5300.19999999,180.438,26.6,0.97,1.66
5300.30000002,137.219,38,1.11,3.78
5301.30000001,158.466,32.9,0.86,2.78
5301.5,161.743,32.1,0.83,2.66
5301.6,138.497,38,1.09,3.71
5301.6,134.34,39.1,1.15,3.96
5301.69999999,206.275,21.9,0.72,1.3
5302.20000002,167.464,30.9,0.78,2.47
5302.59999999,149.825,31.1,1.45,2.35
5302.80000001,194.948,22.7,0.81,1.45
5302.80000001,136.531,38.2,1.12,3.82
5303.09999999,133.289,34.3,1.87,2.92
5303.9,181.437,26.7,0.96,1.64
5304,222.249,21.7,0.62,1.12
5304.59999999,173.602,30,0.73,2.29
5304.59999999,140.901,37,1.06,3.57
5305.4,158.726,29.7,1.28,2.11
5305.49999999,133.909,38.8,1.16,3.98
5305.70000001,172.358,27.5,1.07,1.81
5306.09999998,167.991,28,1.13,1.9
5306.3,139.467,32.7,1.69,2.69
5306.39999999,160.621,32.4,0.84,2.7
5306.8,133.263,35,1.88,2.91
5307.10000001,134.55,34.7,1.84,2.86
5307.89999999,147.892,31.3,1.49,2.41
5307.89999999,142.131,32,1.62,2.6
5308.39999999,145.047,35.5,1.01,3.35
5308.60000001,184.571,26.7,0.66,2
5308.79999999,139.012,32.6,1.7,2.71
5309.39999999,146.691,35,0.99,3.27
5309.7,186.282,26.2,0.65,1.96
5309.80000002,245.456,19.3,0.5,0.93
5309.90000001,139.757,33.3,1.69,2.67
5311.1,200.289,23.2,0.77,1.37
5311.1,142.98,31.9,1.6,2.57
5311.1,137.791,38.1,1.1,3.75
5311.19999999,140.914,33.1,1.66,2.63
5311.5,142.546,36.3,1.04,3.48
5312.1,138.86,32.3,1.7,2.72
5312.19999999,161.127,29.5,1.24,2.05
5312.80000001,159.523,32.7,0.85,2.74
5313.29999998,141.245,32.9,1.65,2.62
5313.39999998,135.201,38.6,1.14,3.9
5313.59999999,135.608,33.8,1.8,2.83
5313.59999999,142.669,36,1.04,3.47
5313.80000001,179.734,28,0.69,2.12
5314.4,162.661,28.6,1.21,2.02
5314.59999999,152.697,30.5,1.39,2.27
5315.09999999,152.898,30.9,1.39,2.26
5315.10000002,255.555,18.9,0.46,0.86
5315.20000001,166.241,31.2,0.79,2.51
5315.4,138.544,32.5,1.71,2.73
5315.80000001,191.043,25.7,0.62,1.86
5315.80000001,181.024,28,0.68,2.09
5315.80000001,145.872,35.2,1,3.31
5316.20000001,156.394,33.4,0.88,2.86
5316.69999998,155.377,33.7,0.89,2.9
5316.99999999,134.247,34.9,1.85,2.87
5317.10000001,139.653,32.2,1.68,2.69
5317.20000001,154.56,33.6,0.9,2.93
5317.3,147.544,34.8,0.98,3.23
5317.59999998,133.867,34,1.85,2.9
5318.2,153.579,33.9,0.91,2.97
5318.39999999,135.316,39.6,1.13,3.91
5318.8,192.308,24.1,0.84,1.48
5320.10000001,201.767,24.6,0.56,1.66
5320.29999999,169.799,30.6,0.76,2.4
5320.59999998,182.637,27.6,0.67,2.05
5320.6,248.829,19.6,0.38,1.07
5320.7,157.411,33.2,0.87,2.82
5320.89999999,143.845,31.8,1.58,2.54
5321.2,164.967,29.1,1.18,1.96
5321.30000002,133.585,34.1,1.86,2.91
5321.39999999,140.754,32.7,1.66,2.64
5321.6,141.655,36.7,1.05,3.53
5321.7,143.455,35.9,1.03,3.43
5321.70000002,150.019,34.5,0.95,3.12
5322.50000001,149.138,34.7,0.96,3.16
5323,151.694,34.3,0.93,3.05
5323.39999998,137.094,33.6,1.76,2.77
5323.79999999,177.947,28.8,0.7,2.17
5323.80000001,138.371,38.3,1.09,3.72
5324.1,140.041,37.4,1.07,3.62
5324.59999999,144.237,35.7,1.02,3.39
5324.90000001,148.255,34.9,0.97,3.2
5324.90000001,143.314,36.2,1.03,3.44
5325,234.912,20.3,0.55,1.01
5325,186.654,25.5,0.9,1.56
5325.30000001,140.566,33.2,1.67,2.64
5326,215.506,22,0.66,1.19
5326.19999998,165.02,31.5,0.8,2.55
5327.3,139.925,37.6,1.07,3.63
5327.3,135.525,39.1,1.13,3.89
5327.49999999,148.054,31.7,1.49,2.4
5327.49999999,134.412,34.4,1.84,2.87
5327.59999999,147.49,31.5,1.5,2.42
5327.59999999,134.839,34.5,1.83,2.85
5327.70000001,159.912,29.6,1.26,2.08
5327.9,189.777,25.3,0.87,1.51
5328.20000001,147.112,31.7,1.51,2.43
5328.3,153.957,30.8,1.37,2.23
5328.4,136.344,33.7,1.78,2.8
5329.19999998,164.189,28.9,1.19,1.98
5329.20000001,140.405,36.6,1.07,3.59
5329.49999999,153.752,30.4,1.37,2.24
5329.80000003,179.484,28.4,0.69,2.13
5330.40000002,131.611,35.3,1.93,2.98
5330.90000002,248.077,19.4,0.49,0.91
5331.00000001,141.74,33,1.64,2.6
5331.2,132.286,35.2,1.91,2.95
5331.49999998,135.27,34.6,1.82,2.83
5331.7,190.254,24.4,0.86,1.51
5332.50000001,171.125,28.2,1.09,1.83
5332.50000001,133.963,35,1.86,2.88
5332.7,137.901,37.9,1.1,3.74
5332.90000001,208.458,20.8,0.7,1.28
5333.2,140.477,32.1,1.66,2.66
5333.6,133.988,34.3,1.85,2.89
5334.19999999,137.856,33.6,1.74,2.74
5334.29999999,153.324,30.6,1.38,2.25
5334.69999999,152.636,34.1,0.92,3.01
5335.29999998,168.504,31,0.77,2.44
5335.80000001,155.955,30.2,1.33,2.18
5335.90000003,281.608,17.9,0.3,0.83
5336,194.498,25.2,0.6,1.79
5336.70000002,163.42,28.8,1.2,2
5336.80000001,141.295,32,1.64,2.63
5337.30000001,134.578,33.9,1.83,2.87
5337.60000002,154.855,30.3,1.35,2.21
5337.70000001,141.151,36.4,1.06,3.55
5337.9,197.591,22.9,0.79,1.41
5338.8,163.826,31.9,0.81,2.59
5338.99999999,159.405,29.8,1.27,2.09
5339.49999999,253.488,19.6,0.47,0.87
5339.8,221.903,22.2,0.47,1.36
5340.00000002,170.846,27.7,1.09,1.84
5340.19999998,189.493,25.8,0.63,1.89
5340.3,134.963,34.8,1.83,2.84
5340.39999999,176.22,29.7,0.71,2.22
5342.2,166.301,28.9,1.16,1.93
5342.49999998,136.424,38.4,1.12,3.83
5342.50000001,140.288,32.6,1.67,2.66
5343.00000001,140.65,37.6,1.06,3.59
5343.1,148.441,31.4,1.48,2.39
5343.79999999,141.52,37,1.05,3.54
5344.69999999,139.331,32.4,1.69,2.7
5345.20000002,141.911,36.2,1.05,3.51
5345.69999999,215.022,21.2,0.66,1.2
5346,138.647,33.5,1.72,2.71
5346.1,145.721,35.5,1,3.32
5346.19999999,164.41,29.3,1.19,1.97
5346.69999999,169.402,27.8,1.11,1.87
5347.40000001,172.245,30.3,0.74,2.33
5347.70000002,177.705,29.2,0.7,2.18
5348.10000002,176.396,27.3,1.02,1.73
5348.20000001,140.237,33.4,1.68,2.65
5348.59999999,174.796,30,0.72,2.26
5349.10000002,182.373,28.1,0.67,2.06
5349.70000001,250.691,19.4,0.48,0.89
5350.70000001,226.994,20.6,0.59,1.08
5350.8,179.42,26.4,0.98,1.68
5351.4,152.454,31.1,1.4,2.27
5351.60000001,145.259,31.9,1.55,2.49
5351.8,159.35,33,0.85,2.75
5351.8,144.917,35.7,1.01,3.36
5352.39999999,139.807,32.5,1.68,2.68
5352.39999999,134.29,34.1,1.84,2.88
5352.7,241.604,20.7,0.4,1.14
5352.7,160.447,32.7,0.84,2.71
5353.10000001,166.045,28.4,1.16,1.94
5353.60000001,133.663,35.2,1.87,2.89
5353.7,290.913,16.8,0.35,0.67
5353.79999999,162.685,32.2,0.82,2.63
5353.90000002,154.392,30.6,1.36,2.22
5355.1,139.435,33.5,1.7,2.68
5355.2,141.405,33.2,1.65,2.61
5355.50000001,223.637,21.2,0.61,1.11
5355.50000001,153.503,31,1.38,2.24
5355.6,135.564,34.5,1.81,2.82
5356.19999999,161.54,32.5,0.83,2.67
5356.19999999,140.288,36.8,1.07,3.6
5356.20000002,155.041,30.7,1.35,2.2
5356.89999998,140.781,37.2,1.06,3.58
5357,137.557,38.6,1.1,3.77
5358.1,191.816,25.1,0.85,1.48
5358.30000001,146.557,35.3,0.99,3.28
5359,180.729,27.1,0.97,1.65
5359,160.116,30,1.26,2.07
5359.00000003,184.294,27.1,0.66,2.01
5359.09999999,178.421,26.2,0.99,1.7
5359.20000002,207.826,22,0.71,1.28
5359.60000002,165.729,29.2,1.17,1.94
5359.80000001,141.597,32.7,1.64,2.61
5359.80000001,135.129,34.4,1.82,2.84
5359.9,140.132,32.3,1.67,2.67
5360.09999999,184.735,25.6,0.92,1.59
5360.30000001,182.491,26.8,0.95,1.62
5360.30000001,179.203,28.9,0.69,2.14
5360.4,187.722,26.2,0.64,1.93
5360.70000001,135.298,33.9,1.81,2.84
5361.60000001,196.257,22.8,0.8,1.43
5362.3,141.4,37.3,1.05,3.55
5362.59999998,134.673,35,1.84,2.85
5363.00000002,164.716,28.6,1.18,1.97
5363.20000001,170.258,28,1.1,1.85
5363.20000001,144.109,36,1.02,3.4
5363.7,140.533,37.8,1.06,3.6
5364.49999998,132.969,35.2,1.89,2.92
5364.7,134.878,39.3,1.14,3.93
5365.39999999,158.278,33.3,0.86,2.79
5365.40000002,130.108,36.4,1.99,3.03
5366.2,134.716,34.2,1.83,2.86
5366.50000001,196.182,25.2,0.59,1.76
5366.6,141.054,33.4,1.66,2.62
5366.90000001,151.427,31.2,1.42,2.3
5367.1,157.245,33.5,0.87,2.83
5367.49999998,191.426,24.4,0.85,1.49
5367.80000002,202.282,22.2,0.75,1.35
5368.19999999,173.377,30.4,0.73,2.3
5368.29999999,142.583,32.9,1.62,2.57
5368.6,207.334,21.2,0.71,1.29
5368.6,169.674,28.3,1.11,1.86
5368.70000002,135.867,38.3,1.13,3.86
5369.90000001,198.518,22.4,0.78,1.4
5370.4,170.888,30.7,0.75,2.37
5370.5,147.391,35.2,0.98,3.24
5370.59999999,136.002,34.6,1.8,2.8
5370.80000001,150.767,34.6,0.94,3.09
5371,156.211,33.8,0.88,2.87
5371.80000001,202.868,21,0.74,1.35
5372.09999999,154.384,34,0.9,2.94
5372.20000001,153.424,34.2,0.91,2.98
5372.29999998,141.104,32.6,1.65,2.63
5372.49999999,137.328,37.8,1.11,3.77
5372.69999998,161.861,29.6,1.23,2.03
5373.00000002,154.6,31,1.36,2.21
5373.00000002,139.329,37.6,1.08,3.66
5373.4,138.135,38.8,1.09,3.74
5373.69999998,148.117,35.2,0.97,3.21
5373.99999999,169.594,31,0.76,2.41
5374.00000002,180.513,29,0.68,2.11
5374.40000002,155.483,30.5,1.34,2.19
5374.49999999,255.99,19.1,0.36,1.01
5374.7,147.255,35.4,0.98,3.25
5374.8,137.913,39.3,1.09,3.76
5374.89999999,252.284,19.3,0.37,1.04
5374.90000002,174.807,27.5,1.04,1.76
5375.39999999,143.065,36.7,1.03,3.46
5375.50000001,149.429,31.4,1.46,2.36
5375.50000001,142.078,32.8,1.63,2.59
5375.50000001,149.875,34.8,0.95,3.13
5375.60000001,142.24,33.1,1.63,2.58
5375.60000001,142.165,37.2,1.04,3.51
5376.10000001,163.119,29.5,1.21,2
5376.10000001,135.705,34.8,1.81,2.81
5376.29999999,167.108,29.1,1.15,1.91
5377.1,158.926,30.1,1.28,2.1
5377.30000002,165.503,28.8,1.17,1.95
5377.50000001,167.26,31.3,0.78,2.48
5378.00000001,151.545,34.6,0.93,3.06
5378.1,149.014,31.6,1.47,2.37
5378.40000001,150.418,31.3,1.44,2.33
5378.99999998,160.632,29.8,1.25,2.06
5379.29999999,135.972,39.5,1.12,3.87
5379.40000001,180.765,28.5,0.68,2.1
5379.40000001,141.775,36.5,1.05,3.52
5379.6,155.696,30.8,1.34,2.18
5380.1,185.965,26.7,0.65,1.97
5380.39999998,155.217,34,0.89,2.91
5380.40000001,135.006,34.1,1.82,2.85
5380.5,148.98,35,0.96,3.17
5380.6,182.079,28.6,0.67,2.07
5381.4,166.02,31.6,0.79,2.52
5381.5,146.185,31.8,1.53,2.46
5381.60000002,134.01,39.8,1.15,3.99
5382.29999998,140.616,32.4,1.66,2.65
5382.80000001,211.637,21,0.68,1.24
5383.4,140.946,32.2,1.65,2.64
5383.60000002,152.465,34.4,0.92,3.02
5384.20000001,136.045,33.9,1.79,2.81
5385.20000001,149.596,31.7,1.46,2.35
5385.60000001,135.748,38.6,1.13,3.87
5386.10000001,139.084,38,1.08,3.68
5386.99999998,237.125,20.3,0.54,0.99
5387.3,193.919,24.8,0.83,1.45
5387.40000002,156.145,30.6,1.33,2.17
5388.49999998,130.758,36.4,1.97,3
5388.50000001,135.643,38.9,1.13,3.88
5388.6,212.337,23.2,0.51,1.49
5388.90000001,213.307,21.1,0.67,1.22
5389.09999997,130.369,36.3,1.98,3.02
5389.1,203.601,24.6,0.55,1.63
5389.6,192.596,25.8,0.61,1.83
5390.00000001,138.024,39,1.09,3.75
5390.40000001,177.438,29.8,0.7,2.19
5390.79999999,144.644,36.3,1.01,3.38
5390.90000001,164.828,31.9,0.8,2.56
5391.19999999,136.531,39.7,1.11,3.84
5391.39999998,183.988,27.7,0.66,2.02
5391.40000001,135.395,35,1.82,2.82
5391.6,144.772,36,1.01,3.37
5391.70000002,143.44,32.9,1.6,2.54
5392,163.637,32.2,0.81,2.6
5392.10000002,135.876,34.3,1.8,2.81
5392.5,179.022,27.3,0.99,1.68
5392.59999999,159.177,33.3,0.85,2.76
5392.69999999,161.36,32.8,0.83,2.68
5393.09999999,141.884,33.3,1.64,2.59
5393.69999998,195.727,23.9,0.81,1.43
5395.4,161.333,29.9,1.24,2.04
5395.60000001,141.791,32.2,1.63,2.61
5395.70000001,178.954,29.4,0.69,2.15
5395.8,183.725,28.2,0.66,2.03
5395.9,142.945,32.8,1.61,2.56
5396.8,135.438,34.2,1.81,2.83
5397.39999999,130.496,36.5,1.98,3.01
5397.89999999,156.815,30.7,1.32,2.15
5398.00000001,134.226,39.4,1.15,3.97
5398.10000001,156.623,30.4,1.32,2.16
5398.10000001,143.092,33.1,1.61,2.55
5398.2,143.495,32,1.59,2.55
5398.59999998,258.878,20,0.35,0.99
5399.00000001,145.591,35.8,1,3.33
5399.2,160.246,33.1,0.84,2.72
5399.49999998,180.228,29.4,0.68,2.12
5399.49999998,142.028,37.4,1.04,3.52
5399.7,157.76,30.3,1.3,2.13
5400.6,180.112,26,0.97,1.67
5400.99999998,192.662,24.7,0.84,1.47
5401.19999999,136.744,34.6,1.78,2.77
5401.29999999,146.407,35.7,0.99,3.29
5402.40000001,219.837,20.8,0.63,1.15
5402.6,209.861,23.8,0.52,1.53
5402.6,173.227,27.7,1.06,1.79
5402.70000002,171.721,27.8,1.08,1.82
5403,134.384,35.2,1.85,2.86
5403.1,130.669,35.4,1.96,3.02
5403.40000001,154.224,34.3,0.9,2.95
5403.5,136.443,34.8,1.79,2.78
5403.9,201.702,23.3,0.76,1.35
5403.9,168.299,31.4,0.77,2.45
5404,135.103,35.1,1.83,2.83
5404.30000001,150.588,31.6,1.44,2.32
5404.5,139.795,38,1.07,3.64
5404.69999999,211.491,23,0.69,1.23
